id,day,event_type,category,region,device,account_age_days,num_prev_listings,prev_reports_30d,verification_level,price,num_images,message_length,contains_off_platform,urgency_words,payment_attempt,time_to_first_response_min,risk_score
437,4,ad_post,electronics,urban,ios,156.4,4,0,2,217.56,4,91,0,1,1,6.2,0.5927648199457826
1650,1,ad_post,fashion,rural,ios,32.8,2,0,1,118.27,6,151,0,0,0,4.0,0.5927518050033367
1506,5,message_send,other,metro,ios,9.3,5,0,1,1188.1,4,225,0,0,0,33.8,0.5925114366061013
1995,4,message_send,phones,urban,android,37.9,6,0,1,69.48,1,169,0,0,1,37.7,0.5922961538604121
1708,2,ad_post,bikes,metro,android,88.0,4,1,2,440.29,1,11,0,0,0,95.0,0.5922737301624084
320,4,message_send,fashion,metro,android,185.6,6,0,0,261.79,3,240,0,0,1,18.5,0.5919899594644277
1272,3,ad_post,other,metro,android,65.4,2,0,0,84.09,3,163,0,0,0,28.7,0.5917115885051253
877,3,ad_post,bikes,,web,28.0,2,0,0,77.23,1,116,0,0,0,3.8,0.5910828154755797
1263,4,message_send,fashion,metro,android,83.0,1,0,0,77.98,1,184,0,0,0,6.0,0.5909142158930919
767,4,ad_post,phones,rural,ios,6.4,0,0,1,145.88,5,186,0,0,0,45.3,0.5908340875112905
1986,4,ad_post,furniture,rural,ios,117.0,3,0,0,143.04,5,84,0,0,0,17.6,0.5907231362860222
317,4,ad_post,bikes,metro,android,87.9,1,0,1,145.29,0,120,0,0,1,7.9,0.5898596123109382
1927,4,message_send,phones,urban,android,61.9,0,0,0,108.44,4,130,0,0,0,,0.5898073313281407
914,3,ad_post,electronics,rural,android,79.9,2,0,1,50.15,3,163,0,0,1,191.6,0.5897895550135328
1811,5,message_send,electronics,urban,web,13.0,0,0,1,177.54,2,197,0,0,1,12.6,0.5891254150962457
776,1,ad_post,fashion,rural,android,7.3,1,0,1,106.74,3,147,0,0,0,21.4,0.5890851999180642
919,3,ad_post,furniture,rural,web,56.2,2,0,0,325.57,2,0,0,0,0,10.0,0.5889940899048188
1749,1,ad_post,bikes,urban,android,75.6,6,0,0,65.08,4,0,0,0,0,18.5,0.5889796393173778
1007,3,ad_post,electronics,metro,android,86.1,3,0,0,36.05,2,83,0,0,0,15.2,0.5889701161765928
1096,4,message_send,furniture,urban,android,36.2,5,0,0,272.4,0,167,0,0,0,13.4,0.5885146250786671
807,1,message_send,furniture,rural,web,62.4,1,0,0,720.6,4,147,0,0,0,9.2,0.5885058183152743
1206,1,ad_post,bikes,urban,android,70.8,3,0,0,127.37,3,25,0,0,0,39.8,0.588372290507617
993,3,message_send,phones,rural,android,183.0,3,0,0,54.83,3,246,0,0,1,4.2,0.5875946259914919
909,2,message_send,electronics,metro,android,6.8,2,0,1,340.48,3,98,0,0,0,12.0,0.5875586082965008
1008,3,ad_post,other,metro,android,83.9,2,1,2,281.86,4,118,0,0,0,13.9,0.5868837785833341
1037,3,ad_post,furniture,urban,android,43.3,5,0,0,188.51,2,150,0,0,0,12.1,0.5863939782510394
526,2,ad_post,phones,metro,android,68.5,2,0,0,,4,262,0,0,0,15.3,0.5857780962530477
1350,1,message_send,other,metro,android,87.0,2,0,0,332.34,2,89,0,0,0,12.0,0.5855565345732078
65,1,ad_post,bikes,metro,web,43.3,1,0,0,277.7,2,100,0,0,0,,0.5853512089894841
473,2,message_send,fashion,metro,android,100.5,0,0,0,449.19,1,163,0,0,0,9.0,0.5848306620222822
1967,4,ad_post,furniture,metro,ios,192.6,1,0,0,97.52,2,180,0,0,1,3.5,0.5847504189409928
1153,5,ad_post,other,rural,web,19.7,5,1,2,90.38,1,120,0,0,0,23.9,0.5847387494878581
1892,2,ad_post,fashion,metro,android,14.8,2,0,1,372.37,2,57,0,0,0,19.7,0.5845803179788781
39,3,ad_post,other,urban,ios,54.2,3,0,0,55.36,0,0,0,0,0,61.1,0.5844535763323506
240,1,ad_post,furniture,metro,android,80.2,5,0,0,259.06,2,95,0,0,0,15.5,0.5843833903578328
946,3,ad_post,furniture,urban,ios,218.2,4,0,1,209.71,3,145,1,0,0,14.1,0.5841923860329463
324,3,ad_post,phones,rural,android,85.0,3,0,0,,1,61,0,0,0,73.4,0.5835324992365235
250,3,message_send,other,urban,android,75.9,4,0,0,713.92,3,71,0,0,0,4.4,0.5832245539739672
379,4,ad_post,electronics,metro,android,103.2,1,0,1,40.53,2,84,0,0,1,3.4,0.5830621805063687
494,3,ad_post,fashion,rural,android,33.7,4,0,1,92.12,5,0,0,0,0,36.5,0.5830232371322487
903,5,ad_post,bikes,rural,ios,31.3,4,0,1,325.09,1,22,0,0,0,6.3,0.5821539873479874
608,1,ad_post,bikes,rural,ios,34.8,2,0,1,142.09,4,56,0,0,0,21.2,0.5820543845243605
1924,4,ad_post,electronics,,ios,15.4,2,0,1,91.7,4,134,0,0,0,7.0,0.5818157485885395
431,2,ad_post,electronics,metro,android,99.7,1,0,0,121.01,2,62,0,0,0,4.2,0.5816674129854457
908,2,ad_post,furniture,rural,android,15.3,2,0,1,117.18,3,0,0,0,0,,0.5815414529255677
1199,1,ad_post,electronics,metro,android,12.2,3,0,1,448.65,4,105,0,0,0,23.1,0.5815395962139164
1174,1,ad_post,bikes,,ios,14.6,0,0,1,258.86,2,78,0,0,0,54.8,0.5815375948856778
178,1,ad_post,electronics,,android,182.0,2,0,1,51.27,5,22,0,1,0,3.4,0.5811644964419813
1017,1,ad_post,phones,rural,android,90.5,6,0,0,273.41,3,152,0,0,0,22.3,0.581052865201582
1603,2,message_send,bikes,urban,web,168.3,3,0,1,89.07,1,216,0,1,1,,0.5809460548008222
10,1,ad_post,furniture,urban,android,76.2,5,0,1,210.36,3,15,0,0,1,22.4,0.580556044919251
634,2,message_send,electronics,metro,android,89.8,3,0,0,,2,128,0,0,0,33.8,0.5804916677831321
816,1,ad_post,bikes,,web,40.6,5,0,0,87.52,3,108,0,0,0,10.4,0.5804904138828002
1010,1,ad_post,fashion,urban,android,72.8,2,0,0,104.92,2,103,0,0,0,3.9,0.5802751967965432
291,3,message_send,bikes,urban,ios,61.4,4,0,0,43.83,3,262,0,0,0,5.3,0.5802330033784138
722,4,ad_post,electronics,rural,ios,135.0,1,0,0,158.51,5,104,0,0,0,6.6,0.5798488772669647
737,1,ad_post,bikes,urban,web,13.4,1,0,0,44.85,0,28,0,0,0,11.2,0.5797997276319591
406,3,message_send,phones,urban,android,57.9,4,0,0,85.42,3,104,0,0,0,29.1,0.5790380984303707
1906,2,ad_post,furniture,urban,android,54.7,5,0,2,415.23,7,110,0,1,0,,0.5789158300013761
185,1,message_send,other,metro,android,68.3,4,0,0,490.52,0,212,0,0,0,2.5,0.5786348886969489
498,5,message_send,electronics,urban,android,44.3,1,0,0,96.06,2,310,0,0,0,8.4,0.5786326761688895
1468,4,ad_post,furniture,metro,ios,19.6,1,0,1,128.3,3,14,0,0,0,15.9,0.5785478188096101
574,5,ad_post,other,rural,ios,102.5,4,0,0,63.32,3,123,0,0,0,13.5,0.5778709526841928
135,5,ad_post,electronics,urban,ios,71.4,3,0,0,,3,202,0,0,0,5.9,0.5778387762850242
1281,3,ad_post,other,rural,ios,192.9,8,0,0,53.9,0,86,0,0,1,20.3,0.5778228783544718
374,5,ad_post,bikes,urban,ios,93.9,3,0,0,153.82,2,0,0,0,0,,0.5774095241326803
1196,5,ad_post,electronics,rural,android,15.6,6,0,1,342.93,3,132,0,0,0,1.3,0.5764081811426363
817,2,ad_post,fashion,rural,android,141.1,2,0,1,190.75,3,6,0,0,1,30.2,0.5759928561626517
985,1,message_send,other,urban,android,37.4,4,1,2,86.28,3,217,0,0,0,36.6,0.5756965499881611
783,3,ad_post,electronics,urban,android,71.1,3,0,0,245.02,2,103,0,0,0,,0.5753857599180746
1781,2,message_send,phones,metro,android,172.9,2,0,0,107.14,0,231,0,0,1,1.5,0.5750164332213998
510,2,ad_post,electronics,metro,ios,26.5,1,0,1,199.0,3,71,0,0,0,4.5,0.5746488570663462
1141,1,ad_post,bikes,metro,ios,139.2,3,0,0,187.2,8,104,0,0,0,17.0,0.5741960197672087
156,3,ad_post,furniture,urban,web,132.5,2,0,0,543.26,3,84,0,0,1,7.8,0.5740928784443136
501,3,message_send,fashion,metro,android,96.2,2,0,0,174.52,5,262,0,0,0,66.2,0.5740341500870776
1453,5,message_send,other,metro,web,71.4,1,0,1,411.1,4,34,0,0,1,28.8,0.5736598107251561
151,4,ad_post,electronics,rural,ios,31.8,1,0,1,136.67,1,0,0,0,0,44.8,0.5734918484443335
1320,2,ad_post,other,rural,ios,102.3,4,0,0,159.36,2,120,0,0,0,34.5,0.5727844629172787
131,3,ad_post,other,urban,android,35.8,6,0,0,147.1,0,99,0,0,0,62.0,0.5727840834368052
726,5,ad_post,furniture,metro,android,100.0,1,0,0,145.56,4,111,0,0,0,15.4,0.5723778766627245
536,1,ad_post,bikes,metro,android,5.5,2,0,1,274.66,2,123,0,0,0,8.5,0.5722741041139906
172,5,message_send,furniture,metro,android,170.9,2,0,1,121.28,5,115,0,1,0,20.1,0.5721282432950439
223,2,ad_post,fashion,rural,android,131.5,5,0,1,,4,106,0,0,1,14.7,0.5717401353194058
1754,4,message_send,electronics,rural,ios,17.7,3,0,2,143.81,1,241,0,0,1,,0.5716462271080097
942,2,ad_post,phones,rural,android,22.5,1,0,1,67.09,6,109,0,0,0,,0.5712663424455762
422,1,ad_post,phones,rural,ios,12.5,2,0,1,,3,150,0,0,0,46.5,0.5702002268474818
1663,5,ad_post,bikes,rural,android,28.7,3,0,1,6.86,5,105,0,0,0,3.7,0.5697987694365652
1575,2,ad_post,furniture,metro,android,24.6,5,0,2,166.4,4,4,0,0,1,10.0,0.5693967368011571
1817,4,ad_post,electronics,metro,ios,32.0,3,0,1,,4,55,0,0,0,30.9,0.5690087987696637
132,3,message_send,electronics,urban,web,15.4,7,0,1,329.39,2,217,0,0,1,25.1,0.568800113017469
256,2,ad_post,other,metro,web,30.4,2,0,0,165.26,2,148,0,0,0,4.7,0.5687442599495162
252,1,message_send,fashion,rural,android,31.1,1,0,1,126.68,6,217,0,0,0,11.8,0.568593951779798
1166,4,ad_post,furniture,urban,ios,83.8,4,0,0,45.7,3,57,0,0,0,5.8,0.5684314663836024
1509,4,ad_post,fashion,metro,web,51.7,5,0,0,175.63,4,152,0,0,0,66.7,0.5681738292417305
171,1,ad_post,other,metro,android,27.2,2,0,2,,5,14,0,0,1,0.8,0.567600950461933
1903,3,ad_post,furniture,,android,9.6,5,0,1,301.94,4,71,0,0,0,39.9,0.566850310482975
364,1,message_send,electronics,metro,android,12.3,3,0,1,179.58,3,95,0,0,0,32.9,0.5668295819692555
398,5,ad_post,other,urban,ios,365.6,6,1,0,77.13,1,41,0,0,1,15.1,0.5667054642450837
58,4,message_send,furniture,metro,android,17.1,2,0,1,360.19,3,58,0,0,0,14.9,0.5662336982318684
639,3,message_send,electronics,urban,android,69.2,2,0,0,190.2,1,140,0,0,0,28.8,0.5660782668060048
27,2,ad_post,electronics,urban,android,67.9,3,0,1,36.21,1,142,0,0,1,30.2,0.5657301871245277
1240,1,ad_post,bikes,urban,android,97.4,3,0,1,107.49,2,0,0,0,1,14.8,0.5657268152135942
1104,1,ad_post,other,,android,196.5,3,0,2,1437.02,7,193,1,0,0,10.8,0.565167906146546
1382,5,ad_post,bikes,rural,android,109.6,4,0,0,115.03,2,81,0,0,0,82.2,0.56502027931225
593,5,ad_post,other,rural,android,31.8,2,0,1,,5,0,0,0,0,25.2,0.5648357922956287
1110,4,ad_post,phones,metro,ios,13.5,3,0,1,,3,132,0,0,0,1.9,0.5645865464081931
1097,3,ad_post,fashion,urban,ios,55.0,2,0,2,65.59,1,142,0,1,0,17.7,0.564496664926788
332,4,ad_post,bikes,urban,web,31.8,3,0,0,86.67,1,0,0,0,0,8.0,0.5644619123649538
1763,2,ad_post,electronics,metro,ios,15.8,3,0,1,64.7,3,157,0,0,0,18.7,0.5644543371058434
1876,4,ad_post,electronics,metro,android,5.5,3,0,1,70.91,2,126,0,0,0,4.0,0.564350085567003
307,5,message_send,fashion,urban,android,78.3,2,0,0,85.92,0,102,0,0,0,2.7,0.5640105837461984
784,2,ad_post,phones,urban,ios,54.2,4,0,2,100.67,3,77,0,1,0,14.9,0.563993197029154
1665,2,ad_post,phones,metro,ios,27.2,2,0,1,136.79,5,100,0,0,0,13.2,0.5639164401539775
1087,5,message_send,other,urban,ios,77.4,4,0,0,57.96,3,80,0,0,0,53.7,0.5636462860575233
80,2,ad_post,electronics,urban,ios,8.4,1,0,1,271.06,3,55,0,0,0,15.7,0.5635141571693785
1962,4,ad_post,bikes,metro,android,21.2,1,0,1,108.87,3,39,0,0,0,56.3,0.5626446842554493
1479,1,ad_post,furniture,urban,android,62.3,4,0,1,71.85,1,159,0,0,1,9.0,0.562272366150376
1773,4,ad_post,other,urban,ios,93.7,0,0,0,,4,84,0,0,0,9.6,0.5622031589557974
799,5,message_send,other,metro,ios,19.6,3,0,1,39.94,5,98,0,0,0,37.1,0.5621741575350053
1856,2,ad_post,bikes,metro,android,16.0,2,0,1,188.97,2,68,0,0,0,36.7,0.5619816249194527
318,1,ad_post,other,metro,web,56.9,3,0,0,225.41,4,54,0,0,0,5.4,0.5617968263463802
212,5,ad_post,electronics,urban,android,404.7,1,0,1,181.52,2,57,1,1,0,15.7,0.5615565619450247
242,5,ad_post,fashion,rural,ios,59.7,2,0,1,69.98,4,21,0,0,0,12.6,0.5613588005419818
1163,5,ad_post,furniture,metro,ios,24.6,2,0,2,35.74,1,39,0,0,1,,0.5613413390261637
630,4,message_send,electronics,rural,android,19.7,2,0,1,162.3,1,111,0,0,0,22.1,0.5612183923754696
1989,5,ad_post,electronics,rural,android,12.8,8,0,1,,1,99,0,0,0,11.6,0.5611243242570666
1476,1,ad_post,phones,metro,ios,114.1,3,0,0,351.43,2,117,0,0,0,,0.5611111944309192
559,4,message_send,other,urban,android,61.4,6,0,0,26.74,2,88,0,0,0,,0.5610304871124852
1142,4,message_send,bikes,metro,android,158.1,5,0,2,155.14,3,156,1,0,0,69.0,0.5600188151049591
1055,3,ad_post,phones,urban,ios,58.5,2,0,0,319.51,0,240,0,0,0,40.8,0.5599148804181281
1302,4,ad_post,fashion,urban,android,72.7,4,0,0,45.4,2,136,0,0,0,64.5,0.5592656270041647
1123,5,message_send,electronics,rural,android,36.2,1,0,1,50.74,8,247,0,0,0,12.5,0.5590415882597408
1020,2,ad_post,furniture,metro,android,8.5,2,0,1,459.43,1,101,0,0,0,11.2,0.5588036832034939
4,3,message_send,furniture,metro,web,33.2,3,0,0,100.22,2,210,0,0,0,10.2,0.5587862649077303
1822,3,message_send,phones,urban,ios,72.1,5,0,0,20.29,4,234,0,0,0,22.5,0.5587269288865819
0,1,message_send,bikes,,android,46.6,2,0,1,149.83,9,96,0,0,0,37.2,0.5582093244282412
738,5,ad_post,electronics,urban,ios,188.3,2,1,1,129.16,1,70,0,0,0,11.0,0.5579103695090184
311,1,message_send,electronics,metro,android,12.8,2,0,1,42.81,2,52,0,0,0,66.0,0.5578414101919338
1493,1,message_send,phones,rural,android,34.4,2,0,1,128.91,4,40,0,0,0,26.5,0.5576411645818283
1532,3,ad_post,phones,rural,android,124.9,3,0,0,374.98,2,64,0,0,0,6.8,0.5569369747561186
467,5,message_send,furniture,metro,ios,107.0,1,0,0,57.86,2,123,0,0,0,66.8,0.5563230956548623
254,2,ad_post,furniture,,ios,212.7,2,1,1,130.73,1,11,0,0,0,22.5,0.5562361192415232
1779,4,ad_post,bikes,urban,ios,17.6,7,0,1,348.7,6,48,0,0,0,86.4,0.5560195057927344
1107,4,ad_post,furniture,metro,android,108.0,3,0,0,44.47,4,108,0,0,0,4.3,0.5558653601271429
1060,5,ad_post,other,metro,android,108.6,3,0,0,332.94,3,96,0,0,0,9.1,0.5557180483130231
238,3,ad_post,fashion,rural,android,208.3,5,1,1,103.91,2,178,0,0,0,13.6,0.5554359379629892
694,3,ad_post,other,rural,android,93.1,1,0,0,125.11,1,191,0,0,0,17.0,0.5554312155690032
1968,5,ad_post,electronics,metro,android,14.1,1,0,1,102.2,2,132,0,0,0,12.7,0.5554246859292832
1139,3,message_send,fashion,metro,android,12.1,4,0,1,287.21,2,198,0,0,0,39.7,0.5553361508769066
581,4,ad_post,furniture,rural,ios,29.9,1,0,1,64.24,2,84,0,0,0,22.8,0.5551991340609918
716,4,ad_post,furniture,urban,web,32.5,2,0,0,297.58,4,127,0,0,0,,0.5549733779784634
1528,4,ad_post,other,urban,android,16.3,3,0,2,354.14,7,73,0,0,1,8.6,0.5544254018647228
237,5,ad_post,electronics,urban,android,14.3,1,0,1,510.59,5,111,0,0,0,2.1,0.5542677551065724
222,2,message_send,phones,metro,android,5.8,1,0,2,81.92,1,156,0,0,1,14.7,0.5542217274297215
230,1,ad_post,furniture,rural,web,66.3,4,0,0,71.64,3,56,0,0,0,,0.5541126150411444
1028,2,ad_post,fashion,metro,android,19.6,8,0,1,338.1,1,80,0,0,0,10.6,0.5541026355716642
1289,2,ad_post,phones,,ios,111.5,1,0,1,162.1,1,199,0,0,1,3.9,0.5539085118845787
1685,1,ad_post,electronics,rural,ios,48.0,3,0,1,292.69,2,76,0,0,0,9.8,0.5538286561515205
1826,3,ad_post,bikes,,ios,31.3,2,0,1,91.41,4,169,0,0,0,9.1,0.5537391057103525
1148,1,message_send,electronics,urban,web,200.8,5,0,1,225.4,2,147,0,1,1,13.2,0.5535025012968818
425,2,ad_post,bikes,metro,ios,14.4,0,0,1,178.8,0,164,0,0,0,30.0,0.5532356468388269
1736,4,ad_post,fashion,metro,ios,44.5,4,0,1,175.11,4,88,0,0,0,39.3,0.5528610290342039
1971,4,ad_post,other,metro,ios,131.5,1,0,1,124.92,1,9,0,0,1,13.8,0.5525759024341252
1450,2,ad_post,furniture,metro,android,28.6,2,0,2,136.61,4,69,0,0,1,32.4,0.5523875533881599
892,3,message_send,bikes,metro,android,20.0,0,0,1,40.79,2,112,0,0,0,19.6,0.5521155796405868
849,5,message_send,bikes,rural,android,20.5,1,0,1,,1,186,0,0,0,10.8,0.5520672219884935
937,1,message_send,furniture,urban,web,37.6,3,0,0,397.92,2,72,0,0,0,6.4,0.5520131189673416
798,1,message_send,phones,rural,ios,36.4,2,0,1,181.34,3,140,0,0,0,7.9,0.5517814508640244
1901,5,ad_post,bikes,,ios,42.0,1,0,2,104.57,1,63,0,0,1,28.8,0.551370215165426
114,4,ad_post,electronics,rural,ios,36.4,3,0,1,107.74,4,191,0,0,0,19.1,0.5510377438955101
1969,1,ad_post,electronics,metro,ios,38.3,3,0,1,348.3,2,86,0,0,0,20.0,0.5508291338474398
247,3,ad_post,bikes,urban,ios,15.1,3,0,1,289.55,4,89,0,0,0,31.0,0.5507820467558743
1691,3,message_send,bikes,metro,android,18.8,3,0,1,77.29,4,187,0,0,0,21.2,0.5500133921946722
1870,2,ad_post,other,metro,android,26.2,2,0,2,362.48,5,181,0,0,1,7.1,0.549985386548056
233,5,message_send,electronics,rural,ios,63.0,3,0,2,37.33,5,108,0,0,1,21.7,0.549865712280551
296,2,ad_post,electronics,metro,ios,143.5,4,0,1,1048.62,1,193,0,0,1,23.0,0.5494604815570517
693,1,ad_post,other,rural,ios,37.1,2,0,1,78.53,2,26,0,0,0,7.9,0.5494266107682076
818,4,ad_post,phones,metro,android,22.7,2,0,1,,4,83,0,0,0,11.3,0.5492354446644693
524,1,message_send,fashion,,android,22.1,6,0,2,,1,151,0,0,1,,0.5491123439557893
613,5,ad_post,furniture,rural,android,22.8,2,0,1,78.95,3,104,0,0,0,27.1,0.5487921535573985
1599,3,ad_post,phones,metro,web,86.9,4,0,0,298.68,8,102,0,0,0,1.6,0.5485037343150124
761,1,ad_post,bikes,rural,android,41.8,3,0,1,183.58,4,110,0,0,0,2.2,0.5482741585725845
962,2,message_send,fashion,urban,ios,27.5,1,0,1,1015.05,0,152,0,0,0,6.0,0.548188815772514
1534,4,ad_post,electronics,urban,ios,31.2,0,0,2,156.64,4,85,0,0,1,4.5,0.5480257803855719
1762,1,ad_post,fashion,rural,android,31.4,4,0,1,199.11,2,151,0,0,0,22.0,0.5479357308900051
1766,1,message_send,other,,android,27.2,2,0,1,174.27,7,164,0,0,0,8.1,0.5476993757588219
882,3,message_send,furniture,rural,ios,28.0,2,0,1,181.87,1,159,0,0,0,11.3,0.5472896435335901
1056,2,ad_post,bikes,metro,web,169.2,4,1,1,322.77,4,130,0,0,0,8.7,0.5470095766117065
331,3,ad_post,bikes,metro,android,24.2,2,0,1,,3,93,0,0,0,46.8,0.546391180415943
309,5,ad_post,furniture,urban,android,47.5,2,0,2,164.81,2,133,0,1,0,,0.5459926629541375
739,3,ad_post,electronics,metro,android,32.5,3,0,1,167.93,2,28,0,0,0,8.8,0.5448573475341105
1915,5,ad_post,fashion,urban,android,14.7,2,0,1,60.88,2,5,0,0,0,9.4,0.5446176619345869
150,2,ad_post,other,rural,android,108.5,2,0,0,73.06,2,134,0,0,0,20.4,0.5444784147188914
910,3,ad_post,other,rural,ios,47.1,2,0,1,79.11,3,8,0,0,0,22.0,0.5438840891886428
1804,3,message_send,phones,rural,android,24.9,5,0,1,126.08,4,160,0,0,0,29.9,0.5438718107494495
1883,1,ad_post,bikes,metro,ios,48.7,2,0,1,156.64,3,65,0,0,0,9.8,0.5435967720676484
1426,5,ad_post,phones,metro,android,22.9,5,0,1,20.22,4,64,0,0,0,8.9,0.5431665316690213
749,3,message_send,fashion,metro,android,146.5,3,0,1,535.67,3,165,0,0,1,16.9,0.5430412083451271
277,3,ad_post,furniture,metro,android,13.4,4,0,1,426.63,1,120,0,0,0,6.6,0.5429062736702676
1483,1,ad_post,other,rural,ios,35.8,3,0,1,234.13,3,149,0,0,0,3.6,0.542056605680696
1659,5,ad_post,other,metro,ios,26.3,4,0,1,187.53,3,115,0,0,0,,0.5420452873166136
605,4,ad_post,bikes,,android,62.8,4,0,1,1062.71,3,44,0,0,0,,0.5419517015953174
987,5,message_send,fashion,metro,ios,53.8,3,0,1,78.16,5,122,0,0,0,37.5,0.5417294865185802
1288,5,ad_post,electronics,urban,android,30.0,3,0,1,59.39,9,75,0,0,0,15.9,0.5415791678701993
1557,3,message_send,electronics,urban,android,114.7,1,0,1,523.11,2,151,0,0,1,4.3,0.541242343071683
1063,3,ad_post,bikes,metro,web,91.8,3,0,0,117.58,7,115,0,0,0,2.3,0.5411111982444602
538,1,ad_post,electronics,urban,android,100.8,5,0,0,14.79,3,11,0,0,0,19.4,0.5411032899270916
189,4,ad_post,bikes,urban,ios,12.5,3,0,1,134.03,3,108,0,0,0,14.7,0.5410810908887863
1325,3,ad_post,fashion,urban,android,213.0,4,0,0,96.32,4,106,0,0,1,8.1,0.5406953598602501
1405,2,ad_post,bikes,metro,ios,27.9,4,0,1,89.46,0,101,0,0,0,3.9,0.5405722903720578
1120,1,ad_post,electronics,,android,32.8,3,0,1,54.33,3,52,0,0,0,17.0,0.5402848927248135
1834,2,message_send,bikes,metro,ios,39.6,2,0,1,,0,65,0,0,0,16.6,0.5401285057239305
617,5,ad_post,phones,metro,web,61.8,1,0,0,118.24,4,91,0,0,0,99.4,0.539897128825455
1643,5,ad_post,fashion,urban,android,12.2,4,0,1,66.35,2,25,0,0,0,13.0,0.5396223122574089
989,3,ad_post,fashion,metro,android,40.4,4,0,1,,4,101,0,0,0,17.1,0.5395422982393662
688,2,ad_post,furniture,metro,ios,23.3,4,0,1,26.53,2,89,0,0,0,23.2,0.5395143776407422
249,4,ad_post,furniture,rural,android,28.2,2,0,1,487.72,2,183,0,0,0,9.0,0.5393293887984131
1934,3,message_send,bikes,rural,android,28.6,1,0,1,144.86,1,206,0,0,0,3.7,0.5393191934233713
679,4,message_send,fashion,urban,android,66.3,6,0,2,196.68,2,151,0,1,0,8.3,0.5391897073160236
556,3,ad_post,electronics,metro,ios,25.1,7,0,1,41.28,2,138,0,0,0,11.8,0.5387788987383281
1386,5,message_send,bikes,metro,android,17.1,0,0,2,41.92,1,267,0,0,1,4.5,0.5386263917016683
1031,5,ad_post,phones,metro,ios,39.0,3,0,1,88.24,3,55,0,0,0,,0.5384032124504553
1367,4,ad_post,bikes,metro,android,44.6,1,0,1,158.05,4,79,0,0,0,9.3,0.5379963708561359
966,4,message_send,phones,metro,ios,145.4,1,0,0,38.51,4,60,0,0,0,2.2,0.5379792084207456
62,1,ad_post,furniture,metro,android,25.2,1,0,1,82.36,2,39,0,0,0,6.1,0.5379548852923005
168,3,message_send,furniture,,android,24.9,2,0,1,235.42,4,149,0,0,0,24.9,0.5379406519795156
758,2,ad_post,phones,urban,ios,106.5,0,1,2,116.82,2,47,0,0,0,2.8,0.5377429279196998
641,4,message_send,electronics,urban,android,92.5,3,0,1,189.88,1,182,0,0,1,25.9,0.5373627041517257
336,4,message_send,other,urban,android,69.4,2,0,0,118.58,0,159,0,0,0,4.8,0.5364549673808633
121,3,ad_post,other,urban,ios,82.6,3,0,0,109.21,2,178,0,0,0,13.0,0.5359269070467709
1183,1,ad_post,fashion,urban,ios,26.7,0,0,2,79.22,2,107,0,0,1,40.0,0.5358421880150749
1683,3,ad_post,other,metro,android,21.0,6,0,1,75.88,4,89,0,0,0,1.9,0.5358243712478727
858,1,message_send,electronics,,android,20.9,2,0,1,132.3,2,175,0,0,0,26.6,0.5355609780280755
829,1,message_send,bikes,metro,android,129.1,2,0,0,172.02,0,45,0,0,0,,0.5353364336269943
1242,3,ad_post,bikes,,android,43.0,6,0,1,14.04,4,19,0,0,0,8.3,0.5349357537852357
1265,2,ad_post,furniture,urban,ios,15.5,2,0,1,281.45,2,51,0,0,0,14.1,0.5348034811317284
8,3,ad_post,other,urban,ios,96.2,5,0,0,,3,108,0,0,0,9.0,0.5342615634511293
1423,1,message_send,phones,,ios,118.5,1,0,0,324.34,1,202,0,0,0,46.1,0.5342531897395854
861,3,message_send,furniture,urban,android,68.9,5,0,0,107.81,1,189,0,0,0,33.7,0.5338651173413708
696,2,ad_post,fashion,urban,ios,25.6,3,0,1,134.83,3,97,0,0,0,14.4,0.5332415168070869
200,3,message_send,furniture,rural,android,147.2,0,0,1,51.01,3,82,0,0,1,21.0,0.5331641119298515
685,2,ad_post,furniture,urban,android,107.8,3,0,0,72.35,5,25,0,0,0,28.8,0.5331341552136397
806,2,ad_post,other,urban,web,53.7,3,0,0,272.63,6,82,0,0,0,31.7,0.5329503640284667
67,2,ad_post,bikes,metro,ios,32.6,6,0,1,136.63,3,164,0,0,0,31.1,0.5326563438081624
1965,4,ad_post,other,rural,android,56.7,1,0,1,426.02,4,37,0,0,0,22.7,0.5325964799294968
886,5,ad_post,electronics,metro,android,29.7,6,0,1,90.03,1,0,0,0,0,47.1,0.532564786596586
1440,4,ad_post,phones,,ios,38.6,4,0,1,215.56,5,194,0,0,0,2.5,0.5322086648065006
1526,5,ad_post,phones,metro,ios,35.4,4,0,1,110.3,3,106,0,0,0,24.5,0.5320829503479998
1987,4,message_send,other,metro,ios,44.3,3,0,1,359.73,3,117,0,0,0,2.4,0.5320736099131228
827,4,message_send,bikes,metro,android,16.9,4,0,1,107.32,1,200,0,0,0,2.4,0.5320234271642659
923,4,ad_post,electronics,rural,ios,71.3,2,0,1,254.1,4,89,0,0,0,9.8,0.5316408494350385
1815,2,ad_post,phones,,web,70.9,5,0,0,,4,113,0,0,0,21.4,0.5311807380705694
412,4,message_send,fashion,urban,ios,22.5,1,0,1,176.84,2,154,0,0,0,15.3,0.53093525747899
1911,1,ad_post,bikes,urban,ios,28.3,2,0,1,65.47,4,94,0,0,0,4.7,0.5307479283111457
1379,1,ad_post,other,metro,android,138.5,0,0,0,93.54,6,78,0,0,0,,0.5304212069075551
417,4,ad_post,phones,urban,web,24.1,2,0,0,53.93,1,169,0,0,0,5.5,0.5303386045954819
